sensor,date,hour,min,sec,x,y,z
Accel,2019/01/16,11,39,11.9400,9.739613,-0.038307227,-0.7469909
Gyro,2019/01/16,11,39,11.9420,1.7668142,-0.6516536,0.3817035
Accel,2019/01/16,11,39,11.9500,9.768343,0.038307227,-0.61291564
Gyro,2019/01/16,11,39,11.9530,1.8122627,-0.6712711,0.3510206
Accel,2019/01/16,11,39,11.9600,9.988609,0.02873042,-0.41180268
Gyro,2019/01/16,11,39,11.9610,1.854709,-0.68937016,0.32171655
Accel,2019/01/16,11,39,11.9690,10.266336,-0.10534488,-0.19153613
Gyro,2019/01/16,11,39,11.9750,1.8904883,-0.6973463,0.2898119
Accel,2019/01/16,11,39,11.9800,10.333375,-0.23942018,0.047884032
Gyro,2019/01/16,11,39,11.9810,1.9011697,-0.689056,0.2570172
Accel,2019/01/16,11,39,11.9900,10.208876,-0.4405331,0.16280572
Gyro,2019/01/16,11,39,11.9910,1.886666,-0.6650228,0.22818434
Accel,2019/01/16,11,39,11.9990,9.902418,-0.5746084,0.06703765
Gyro,2019/01/16,11,39,12.0010,1.8701552,-0.6362074,0.20568705
Accel,2019/01/16,11,39,12.0100,9.624691,-0.5746084,-0.08619126
Gyro,2019/01/16,11,39,12.0120,1.84593,-0.60791564,0.18668042
Accel,2019/01/16,11,39,12.0200,9.3661175,-0.6607997,-0.19153613
Gyro,2019/01/16,11,39,12.0210,1.8249162,-0.58168334,0.17104226
Accel,2019/01/16,11,39,12.0300,9.203311,-0.7086837,-0.18195933
Gyro,2019/01/16,11,39,12.0320,1.7707412,-0.55223966,0.15657349
Accel,2019/01/16,11,39,12.0400,9.279925,-0.7182605,0.02873042
Gyro,2019/01/16,11,39,12.0410,1.7216451,-0.5194973,0.14215706
Accel,2019/01/16,11,39,12.0500,9.433155,-0.6895301,0.12449849
Gyro,2019/01/16,11,39,12.0509,1.674626,-0.4886573,0.12541936
Accel,2019/01/16,11,39,12.0590,9.576807,-0.51714754,0.16280572
Gyro,2019/01/16,11,39,12.0610,1.6281129,-0.46237263,0.10459758
Accel,2019/01/16,11,39,12.0700,9.758766,-0.41180268,0.1340753
Gyro,2019/01/16,11,39,12.0709,1.5850557,-0.4389852,0.0800757
Accel,2019/01/16,11,39,12.0800,9.883265,-0.32561144,-0.24899697
Gyro,2019/01/16,11,39,12.0810,1.5486306,-0.42638394,0.05084144
Accel,2019/01/16,11,39,12.0920,9.749189,-0.18195933,-0.7757214
Gyro,2019/01/16,11,39,12.0940,1.5171274,-0.4296826,0.014486233
Accel,2019/01/16,11,39,12.1000,9.624691,-0.1340753,-1.2545617
Gyro,2019/01/16,11,39,12.1010,1.4950316,-0.44649014,-0.027680922
Accel,2019/01/16,11,39,12.1100,9.586384,-0.019153614,-1.5131354
Gyro,2019/01/16,11,39,12.1120,1.5091513,-0.47087237,-0.07496189
Accel,2019/01/16,11,39,12.1200,9.672575,0.076614454,-1.388637
Gyro,2019/01/16,11,39,12.1210,1.532783,-0.4867898,-0.124581605
Accel,2019/01/16,11,39,12.1310,10.084377,0.038307227,-1.1492168
Gyro,2019/01/16,11,39,12.1320,1.5356104,-0.48687705,-0.16690584
Accel,2019/01/16,11,39,12.1400,10.477027,0.038307227,-1.0342951
Gyro,2019/01/16,11,39,12.1429,1.5267442,-0.47509608,-0.20280726
Accel,2019/01/16,11,39,12.1500,10.869676,0.019153614,-0.842759
Gyro,2019/01/16,11,39,12.1510,1.4935306,-0.4555833,-0.23251276
Accel,2019/01/16,11,39,12.1600,12.0093155,-0.1436521,-0.7278373
Gyro,2019/01/16,11,39,12.1620,1.423316,-0.4302411,-0.2518161
Accel,2019/01/16,11,39,12.1700,12.459426,-0.009576807,-0.80445176
Gyro,2019/01/16,11,39,12.1719,1.3513212,-0.40350267,-0.26450464
Accel,2019/01/16,11,39,12.1800,12.593501,0.38307226,-0.6991069
Gyro,2019/01/16,11,39,12.1820,1.2809844,-0.3755076,-0.27721065
Accel,2019/01/16,11,39,12.1900,12.650962,0.82360536,-0.29688102
Gyro,2019/01/16,11,39,12.1910,1.220439,-0.34419638,-0.29319787
Accel,2019/01/16,11,39,12.2000,12.603078,1.0821792,0.18195933
Gyro,2019/01/16,11,39,12.2020,1.1412184,-0.30885348,-0.30894074
Accel,2019/01/16,11,39,12.2100,12.258312,0.9959879,0.6799533
Gyro,2019/01/16,11,39,12.2120,1.0517703,-0.27066565,-0.32040754
Accel,2019/01/16,11,39,12.2200,11.540052,0.4213795,1.0342951
Gyro,2019/01/16,11,39,12.2210,0.9784141,-0.23656192,-0.32409018
Accel,2019/01/16,11,39,12.2300,10.572795,-0.1340753,0.9864111
Gyro,2019/01/16,11,39,12.2320,0.9187762,-0.20961404,-0.31686452
Accel,2019/01/16,11,39,12.2400,9.615114,-0.5650316,0.63206923
Gyro,2019/01/16,11,39,12.2410,0.83079416,-0.17290977,-0.29494318
Accel,2019/01/16,11,39,12.2490,9.193734,-1.1779473,0.89064306
Gyro,2019/01/16,11,39,12.2510,0.7136826,-0.11913618,-0.25792477
Accel,2019/01/16,11,39,12.2600,9.299079,-1.2545617,1.8770541
Gyro,2019/01/16,11,39,12.2620,0.5573011,-0.03790855,-0.21478021
Accel,2019/01/16,11,39,12.2700,9.931149,-0.78529817,2.3750482
Gyro,2019/01/16,11,39,12.2710,0.35510468,0.06831218,-0.17570229
Accel,2019/01/16,11,39,12.2790,10.745177,-0.076614454,2.6910827
Gyro,2019/01/16,11,39,12.2810,0.15011577,0.18331192,-0.14739305
Accel,2019/01/16,11,39,12.2900,11.18571,0.545878,2.9879637
Gyro,2019/01/16,11,39,12.2910,-0.027104963,0.28961992,-0.12931144
Accel,2019/01/16,11,39,12.3000,11.36767,0.94810385,2.72939
Gyro,2019/01/16,11,39,12.3010,-0.16100663,0.3652974,-0.116448365
Accel,2019/01/16,11,39,12.3120,11.300632,1.1204864,2.2218192
Gyro,2019/01/16,11,39,12.3140,-0.25385815,0.40334558,-0.10751228
Accel,2019/01/16,11,39,12.3190,10.97502,0.94810385,1.5993267
Gyro,2019/01/16,11,39,12.3210,-0.30658454,0.41329396,-0.0988729
Accel,2019/01/16,11,39,12.3300,10.43872,0.7086837,1.0630256
Gyro,2019/01/16,11,39,12.3320,-0.3190811,0.40667915,-0.10306169
Accel,2019/01/16,11,39,12.3400,9.825804,0.5363012,0.45968673
Gyro,2019/01/16,11,39,12.3410,-0.29963812,0.3867126,-0.12590805
Accel,2019/01/16,11,39,12.3500,9.5385,0.5363012,0.2873042
Gyro,2019/01/16,11,39,12.3510,-0.26764625,0.3611959,-0.16632988
Accel,2019/01/16,11,39,12.3600,9.519346,0.50757074,0.78529817
Gyro,2019/01/16,11,39,12.3610,-0.24685937,0.33890805,-0.21462314
Accel,2019/01/16,11,39,12.3700,9.749189,0.45010993,1.3790601
Gyro,2019/01/16,11,39,12.3720,-0.21204005,0.32410765,-0.25583035
Accel,2019/01/16,11,39,12.3800,9.931149,0.5554548,1.8483237
Gyro,2019/01/16,11,39,12.3820,-0.19013616,0.31920326,-0.28143433
Accel,2019/01/16,11,39,12.3890,10.0748005,0.7374141,1.9249382
Gyro,2019/01/16,11,39,12.3910,-0.18938568,0.32457888,-0.29562387
Accel,2019/01/16,11,39,12.4000,10.141838,0.90021986,1.5897499
Gyro,2019/01/16,11,39,12.4010,-0.18413223,0.340601,-0.30377457
Accel,2019/01/16,11,39,12.4100,10.0748005,0.9864111,1.1587936
Gyro,2019/01/16,11,39,12.4110,-0.18409733,0.36596063,-0.3076492
Accel,2019/01/16,11,39,12.4190,10.065224,0.91937345,0.7565677
Gyro,2019/01/16,11,39,12.4210,-0.18900171,0.397394,-0.30730012
Accel,2019/01/16,11,39,12.4310,9.816227,0.5267244,0.78529817
Gyro,2019/01/16,11,39,12.4330,-0.21956243,0.4344299,-0.2990098
Accel,2019/01/16,11,39,12.4400,9.730036,0.45010993,0.8331822
Gyro,2019/01/16,11,39,12.4410,-0.25434682,0.46823692,-0.28630382
Accel,2019/01/16,11,39,12.4500,9.662998,0.31603462,1.0247183
Gyro,2019/01/16,11,39,12.4510,-0.27127653,0.49459141,-0.27075294
Accel,2019/01/16,11,39,12.4600,9.682152,0.1436521,1.4269443
Gyro,2019/01/16,11,39,12.4610,-0.28527406,0.5193227,-0.25385815
Accel,2019/01/16,11,39,12.4700,9.605537,0.05746084,1.5897499
Gyro,2019/01/16,11,39,12.4710,-0.29955086,0.53881806,-0.236911
Accel,2019/01/16,11,39,12.4790,9.3661175,-0.08619126,1.4077905
Gyro,2019/01/16,11,39,12.4840,-0.29653144,0.5467069,-0.21940534
Accel,2019/01/16,11,39,12.4900,9.11712,-0.22984336,1.1587936
Gyro,2019/01/16,11,39,12.4910,-0.2974739,0.54906315,-0.20270254
Accel,2019/01/16,11,39,12.5010,8.992621,-0.2873042,1.043872
Gyro,2019/01/16,11,39,12.5020,-0.303984,0.54929,-0.18682005
Accel,2019/01/16,11,39,12.5100,9.059659,-0.23942018,0.91937345
Gyro,2019/01/16,11,39,12.5110,-0.32290336,0.5436526,-0.17353809
Accel,2019/01/16,11,39,12.5200,9.126697,-0.02873042,0.545878
Gyro,2019/01/16,11,39,12.5210,-0.32239723,0.5270894,-0.16207127
Accel,2019/01/16,11,39,12.5300,9.021352,0.095768064,0.37349546
Gyro,2019/01/16,11,39,12.5310,-0.29894,0.49919906,-0.14931291
Accel,2019/01/16,11,39,12.5390,8.791509,0.21068975,0.34476504
Gyro,2019/01/16,11,39,12.5410,-0.27026424,0.46300095,-0.12819444
Accel,2019/01/16,11,39,12.5510,8.6095495,0.39264908,-0.05746084
Gyro,2019/01/16,11,39,12.5520,-0.24905849,0.4225791,-0.10515609
Accel,2019/01/16,11,39,12.5600,8.42759,0.545878,-0.35434186
Gyro,2019/01/16,11,39,12.5610,-0.22753857,0.386189,-0.08984955
Accel,2019/01/16,11,39,12.5699,8.331821,0.5650316,-0.4405331
Gyro,2019/01/16,11,39,12.5709,-0.19237019,0.3391873,-0.08604473
Accel,2019/01/16,11,39,12.5790,8.322245,0.46926352,-0.7182605
Gyro,2019/01/16,11,39,12.5810,-0.14247122,0.26823965,-0.086149454
Accel,2019/01/16,11,39,12.5900,8.379706,0.41180268,-0.81402856
Gyro,2019/01/16,11,39,12.5910,-0.050649453,0.16666149,-0.079639375
Accel,2019/01/16,11,39,12.6000,8.695741,0.24899697,-0.31603462
Gyro,2019/01/16,11,39,12.6020,0.048205994,0.045500733,-0.066566855
Accel,2019/01/16,11,39,12.6090,9.126697,0.21068975,0.16280572
Gyro,2019/01/16,11,39,12.6110,0.14868459,-0.07527605,-0.055222217
Accel,2019/01/16,11,39,12.6200,9.222465,0.32561144,0.2777274
Gyro,2019/01/16,11,39,12.6220,0.23638739,-0.17432348,-0.05092871
Accel,2019/01/16,11,39,12.6300,9.136273,0.37349546,0.35434186
Gyro,2019/01/16,11,39,12.6310,0.29736918,-0.23684117,-0.04839798
Accel,2019/01/16,11,39,12.6400,9.155427,0.45968673,0.37349546
Gyro,2019/01/16,11,39,12.6410,0.3247534,-0.26246262,-0.044959683
Accel,2019/01/16,11,39,12.6520,9.11712,0.51714754,0.29688102
Gyro,2019/01/16,11,39,12.6540,0.33093187,-0.2644872,-0.04096288
Accel,2019/01/16,11,39,12.6600,9.136273,0.37349546,0.38307226
Gyro,2019/01/16,11,39,12.6610,0.3184353,-0.24766222,-0.037035886
Accel,2019/01/16,11,39,12.6700,9.136273,0.2681506,0.62249243
Gyro,2019/01/16,11,39,12.6720,0.30511847,-0.22059216,-0.0320617
Accel,2019/01/16,11,39,12.6800,9.069236,0.21068975,0.63206923
Gyro,2019/01/16,11,39,12.6810,0.3180688,-0.19730946,-0.025830872
Accel,2019/01/16,11,39,12.6899,9.11712,0.0,0.39264908
Gyro,2019/01/16,11,39,12.6919,0.34574974,-0.18624409,-0.017592918
Accel,2019/01/16,11,39,12.6990,9.3182335,-0.02873042,0.4309563
Gyro,2019/01/16,11,39,12.7040,0.3806214,-0.18798941,-0.0043458696
Accel,2019/01/16,11,39,12.7100,9.528923,0.038307227,0.51714754
Gyro,2019/01/16,11,39,12.7120,0.41071087,-0.19945623,0.014625859
Accel,2019/01/16,11,39,12.7200,9.835381,-0.06703765,0.59376204
Gyro,2019/01/16,11,39,12.7210,0.4128402,-0.21390755,0.040072758
Accel,2019/01/16,11,39,12.7300,10.141838,-0.047884032,0.49799395
Gyro,2019/01/16,11,39,12.7310,0.40463713,-0.2252522,0.07291985
Accel,2019/01/16,11,39,12.7400,10.170568,0.06703765,0.18195933
Gyro,2019/01/16,11,39,12.7410,0.38327432,-0.23314108,0.10646509
Accel,2019/01/16,11,39,12.7500,10.160992,0.047884032,-0.10534488
Gyro,2019/01/16,11,39,12.7510,0.3794346,-0.24424137,0.13046336
Accel,2019/01/16,11,39,12.7610,10.28549,0.009576807,-0.1340753
Gyro,2019/01/16,11,39,12.7620,0.38172096,-0.25703463,0.14411184
Accel,2019/01/16,11,39,12.7710,10.429143,-0.095768064,0.009576807
Gyro,2019/01/16,11,39,12.7730,0.38837066,-0.26729718,0.15037757
Accel,2019/01/16,11,39,12.7790,10.563218,-0.21068975,0.12449849
Gyro,2019/01/16,11,39,12.7810,0.39451423,-0.28016025,0.15151203
Accel,2019/01/16,11,39,12.7900,10.6398325,-0.36391866,0.095768064
Gyro,2019/01/16,11,39,12.7910,0.3992266,-0.29649654,0.15116297
Accel,2019/01/16,11,39,12.8000,10.658986,-0.45010993,-0.05746084
Gyro,2019/01/16,11,39,12.8010,0.41355577,-0.31257102,0.14960963
Accel,2019/01/16,11,39,12.8100,10.5919485,-0.45010993,-0.29688102
Gyro,2019/01/16,11,39,12.8120,0.43261477,-0.32777283,0.14538592
Accel,2019/01/16,11,39,12.8220,10.371682,-0.40222588,-0.39264908
Gyro,2019/01/16,11,39,12.8230,0.46153486,-0.3414562,0.13877113
Accel,2019/01/16,11,39,12.8300,10.295067,-0.45968673,-0.21068975
Gyro,2019/01/16,11,39,12.8310,0.48589966,-0.3477743,0.13173746
Accel,2019/01/16,11,39,12.8400,10.496181,-0.545878,0.095768064
Gyro,2019/01/16,11,39,12.8420,0.49340457,-0.33897784,0.1267458
Accel,2019/01/16,11,39,12.8500,10.888829,-0.45010993,0.7374141
Gyro,2019/01/16,11,39,12.8510,0.47610837,-0.31236157,0.124058
Accel,2019/01/16,11,39,12.8610,11.36767,-0.30645782,1.1204864
Gyro,2019/01/16,11,39,12.8620,0.41875684,-0.27686158,0.12304571
Accel,2019/01/16,11,39,12.8690,11.693281,-0.05746084,1.2066777
Gyro,2019/01/16,11,39,12.8730,0.3641106,-0.23781857,0.12358677
Accel,2019/01/16,11,39,12.8800,12.076353,0.019153614,1.091756
Gyro,2019/01/16,11,39,12.8810,0.3156428,-0.20298178,0.12578587
Accel,2019/01/16,11,39,12.8900,12.401965,-0.02873042,0.46926352
Gyro,2019/01/16,11,39,12.8920,0.2844712,-0.17948966,0.12974778
Accel,2019/01/16,11,39,12.8990,12.670115,0.019153614,-0.37349546
Gyro,2019/01/16,11,39,12.9010,0.27000242,-0.15800466,0.13377948
Accel,2019/01/16,11,39,12.9110,12.727576,0.33518824,-0.93852705
Gyro,2019/01/16,11,39,12.9120,0.24363051,-0.12986995,0.13362241
Accel,2019/01/16,11,39,12.9200,12.440272,0.5746084,-0.40222588
Gyro,2019/01/16,11,39,12.9210,0.21994638,-0.10058332,0.12685053
Accel,2019/01/16,11,39,12.9300,11.884817,0.34476504,0.80445176
Gyro,2019/01/16,11,39,12.9320,0.19945623,-0.068783425,0.11763519
Accel,2019/01/16,11,39,12.9410,11.147403,-0.15322891,2.1068976
Gyro,2019/01/16,11,39,12.9420,0.16587609,-0.023893557,0.11065388
Accel,2019/01/16,11,39,12.9490,9.998186,-1.1013328,3.3327289
Gyro,2019/01/16,11,39,12.9520,0.10534807,0.04342379,0.11086331
Accel,2019/01/16,11,39,12.9610,9.548077,-1.2737153,3.0262709
Gyro,2019/01/16,11,39,12.9620,0.022916174,0.11651818,0.11922344
Accel,2019/01/16,11,39,12.9700,9.481039,-1.2162545,2.4516625
Gyro,2019/01/16,11,39,12.9710,-0.080878556,0.18065903,0.13582152
Accel,2019/01/16,11,39,12.9790,9.595961,-0.78529817,1.9249382
Gyro,2019/01/16,11,39,12.9810,-0.15463617,0.22603759,0.15720181
Accel,2019/01/16,11,39,12.9890,10.036493,-0.18195933,1.3503298
Gyro,2019/01/16,11,39,12.9930,-0.20128882,0.24638812,0.17537068
Accel,2019/01/16,11,39,13.0000,10.515334,0.30645782,1.0247183
Gyro,2019/01/16,11,39,13.0010,-0.22254694,0.24757496,0.1820553
Accel,2019/01/16,11,39,13.0100,10.745177,0.7278373,0.63206923
Gyro,2019/01/16,11,39,13.0120,-0.21985912,0.23666665,0.17029178
Accel,2019/01/16,11,39,13.0190,10.726024,0.7278373,0.08619126
Gyro,2019/01/16,11,39,13.0210,-0.20559978,0.21261601,0.14844026
Accel,2019/01/16,11,39,13.0300,10.477027,0.48841715,-0.02873042
Gyro,2019/01/16,11,39,13.0320,-0.20251055,0.18434167,0.12587315
Accel,2019/01/16,11,39,13.0400,10.1226845,0.19153613,0.22026655
Gyro,2019/01/16,11,39,13.0410,-0.20158553,0.15957545,0.10700613
Accel,2019/01/16,11,39,13.0500,9.902418,-0.047884032,0.4405331
Gyro,2019/01/16,11,39,13.0520,-0.20406389,0.14109242,0.09293878
Accel,2019/01/16,11,39,13.0610,9.758766,-0.2777274,0.6991069
Gyro,2019/01/16,11,39,13.0630,-0.20666444,0.12721705,0.08223991
Accel,2019/01/16,11,39,13.0690,9.739613,-0.6703765,1.091756
Gyro,2019/01/16,11,39,13.0709,-0.1966288,0.11803662,0.074735
Accel,2019/01/16,11,39,13.0800,9.500193,-0.8810662,1.6472107
Gyro,2019/01/16,11,39,13.0820,-0.18010053,0.11763519,0.07108726
Accel,2019/01/16,11,39,13.0900,9.078813,-0.93852705,2.1164744
Gyro,2019/01/16,11,39,13.0910,-0.18538888,0.13159783,0.06736971
Accel,2019/01/16,11,39,13.1000,8.801085,-0.9768343,2.0590134
Gyro,2019/01/16,11,39,13.1019,-0.20905554,0.16255997,0.06026622
Accel,2019/01/16,11,39,13.1120,8.647857,-0.9576807,1.8100165
Gyro,2019/01/16,11,39,13.1130,-0.23874359,0.20690878,0.053197637
Accel,2019/01/16,11,39,13.1200,8.647857,-0.82360536,1.5610195
Gyro,2019/01/16,11,39,13.1210,-0.28359854,0.25975734,0.052883476
Accel,2019/01/16,11,39,13.1300,8.781932,-0.60333884,1.3694834
Gyro,2019/01/16,11,39,13.1320,-0.33433527,0.31634092,0.059620447
Accel,2019/01/16,11,39,13.1400,8.839393,-0.46926352,1.0342951
Gyro,2019/01/16,11,39,13.1409,-0.36692056,0.35362116,0.074630275
Accel,2019/01/16,11,39,13.1500,8.887277,-0.30645782,0.7469909
Gyro,2019/01/16,11,39,13.1520,-0.36341247,0.3647738,0.081122905
Accel,2019/01/16,11,39,13.1600,8.90643,-0.1340753,0.6799533
Gyro,2019/01/16,11,39,13.1610,-0.3538655,0.36061993,0.07853982
Accel,2019/01/16,11,39,13.1700,9.002198,-0.10534488,0.7086837
Gyro,2019/01/16,11,39,13.1719,-0.32405528,0.3427303,0.07326892
Accel,2019/01/16,11,39,13.1800,9.203311,-0.10534488,0.8523358
Gyro,2019/01/16,11,39,13.1820,-0.2855533,0.31833062,0.06796312
Accel,2019/01/16,11,39,13.1890,9.232041,-0.038307227,0.8523358
Gyro,2019/01/16,11,39,13.1910,-0.24186772,0.29276153,0.064175755
Accel,2019/01/16,11,39,13.2000,9.040505,0.02873042,0.6512229
Gyro,2019/01/16,11,39,13.2020,-0.20799088,0.26944393,0.060737457
Accel,2019/01/16,11,39,13.2090,8.8777,-0.047884032,0.31603462
Gyro,2019/01/16,11,39,13.2130,-0.18873991,0.25150195,0.057107173
Accel,2019/01/16,11,39,13.2190,8.781932,-0.16280572,-0.038307227
Gyro,2019/01/16,11,39,13.2210,-0.17362535,0.23914501,0.0543321
Accel,2019/01/16,11,39,13.2300,8.8777,-0.08619126,-0.20111294
Gyro,2019/01/16,11,39,13.2310,-0.16172221,0.22973768,0.052098077
Accel,2019/01/16,11,39,13.2390,8.868123,0.047884032,-0.33518824
Gyro,2019/01/16,11,39,13.2410,-0.1537286,0.22034782,0.050405107
Accel,2019/01/16,11,39,13.2500,8.944737,0.22026655,-0.4213795
Gyro,2019/01/16,11,39,13.2520,-0.15418239,0.20945697,0.048572514
Accel,2019/01/16,11,39,13.2600,8.925584,0.22026655,-0.48841715
Gyro,2019/01/16,11,39,13.2610,-0.14320427,0.18661061,0.047106437
Accel,2019/01/16,11,39,13.2700,8.839393,0.009576807,-0.22984336
Gyro,2019/01/16,11,39,13.2720,-0.09407324,0.13137093,0.046460666
Accel,2019/01/16,11,39,13.2819,9.069236,-0.37349546,-0.009576807
Gyro,2019/01/16,11,39,13.2829,-0.013002703,0.0437205,0.04754277
Accel,2019/01/16,11,39,13.2900,9.3182335,-0.60333884,0.009576807
Gyro,2019/01/16,11,39,13.2910,0.08529424,-0.06260496,0.05050983
Accel,2019/01/16,11,39,13.3000,9.337387,-0.6895301,0.1436521
Gyro,2019/01/16,11,39,13.3010,0.17783159,-0.16652186,0.054087754
Accel,2019/01/16,11,39,13.3090,9.222465,-0.82360536,0.23942018
Gyro,2019/01/16,11,39,13.3110,0.24996606,-0.24553291,0.054838244
Accel,2019/01/16,11,39,13.3200,9.136273,-0.7469909,0.45010993
Gyro,2019/01/16,11,39,13.3210,0.2878746,-0.28237683,0.0540703
Accel,2019/01/16,11,39,13.3290,9.050082,-0.49799395,0.79487497
Gyro,2019/01/16,11,39,13.3330,0.28698447,-0.27097982,0.053319808
Accel,2019/01/16,11,39,13.3390,9.088389,-0.22026655,0.79487497
Gyro,2019/01/16,11,39,13.3410,0.25710446,-0.23273966,0.050597094
Accel,2019/01/16,11,39,13.3500,9.32781,-0.038307227,0.63206923
Gyro,2019/01/16,11,39,13.3520,0.23048818,-0.19308577,0.05009095
Accel,2019/01/16,11,39,13.3610,9.586384,0.05746084,0.5363012
Gyro,2019/01/16,11,39,13.3620,0.20430824,-0.16182692,0.05597271
Accel,2019/01/16,11,39,13.3690,9.749189,0.06703765,0.08619126
Gyro,2019/01/16,11,39,13.3710,0.18210766,-0.14238396,0.06637487
Accel,2019/01/16,11,39,13.3800,9.710882,-0.038307227,-0.16280572
Gyro,2019/01/16,11,39,13.3810,0.17044885,-0.13185963,0.075694926
Accel,2019/01/16,11,39,13.3900,9.624691,-0.16280572,-0.1436521
Gyro,2019/01/16,11,39,13.3910,0.15980235,-0.12964305,0.07422885
Accel,2019/01/16,11,39,13.4000,9.605537,-0.41180268,-0.019153614
Gyro,2019/01/16,11,39,13.4020,0.15515977,-0.13877113,0.06525786
Accel,2019/01/16,11,39,13.4100,9.77792,-0.6607997,0.38307226
Gyro,2019/01/16,11,39,13.4110,0.17268288,-0.16683602,0.056199603
Accel,2019/01/16,11,39,13.4200,9.892841,-0.62249243,0.8331822
Gyro,2019/01/16,11,39,13.4210,0.21788691,-0.20886356,0.048275806
Accel,2019/01/16,11,39,13.4300,10.055647,-0.51714754,1.4460979
Gyro,2019/01/16,11,39,13.4310,0.24993114,-0.23891813,0.04024729
Accel,2019/01/16,11,39,13.4400,10.314221,-0.4405331,1.8579005
Gyro,2019/01/16,11,39,13.4420,0.2517114,-0.23897047,0.03371976
Accel,2019/01/16,11,39,13.4520,10.524911,-0.24899697,1.9536686
Gyro,2019/01/16,11,39,13.4530,0.23397884,-0.21738076,0.029269172
Accel,2019/01/16,11,39,13.4590,10.850522,-0.076614454,1.8483237
Gyro,2019/01/16,11,39,13.4610,0.20973621,-0.18594737,0.017575465
Accel,2019/01/16,11,39,13.4700,10.97502,0.11492168,1.3694834
Gyro,2019/01/16,11,39,13.4710,0.19036306,-0.15894714,0.002321288
Accel,2019/01/16,11,39,13.4800,11.003751,0.2681506,0.91937345
Gyro,2019/01/16,11,39,13.4810,0.18603465,-0.14056882,-0.012897983
Accel,2019/01/16,11,39,13.4900,11.252748,0.22026655,0.90021986
Gyro,2019/01/16,11,39,13.4920,0.17791887,-0.12740904,-0.027977629
Accel,2019/01/16,11,39,13.5000,11.597513,0.32561144,0.5554548
Gyro,2019/01/16,11,39,13.5010,0.16872098,-0.11869984,-0.04300491
Accel,2019/01/16,11,39,13.5100,11.779472,0.7661445,0.6607997
Gyro,2019/01/16,11,39,13.5110,0.16470672,-0.110845864,-0.060528018
Accel,2019/01/16,11,39,13.5210,11.903971,1.2737153,1.2545617
Gyro,2019/01/16,11,39,13.5220,0.17086773,-0.101717785,-0.08386307
Accel,2019/01/16,11,39,13.5300,11.9135475,1.685518,1.9919758
Gyro,2019/01/16,11,39,13.5310,0.17605136,-0.08545132,-0.11677998
Accel,2019/01/16,11,39,13.5400,11.769896,1.8674773,2.585738
Gyro,2019/01/16,11,39,13.5420,0.1690875,-0.053564154,-0.15844099
Accel,2019/01/16,11,39,13.5500,11.654974,1.7908629,3.016694
Gyro,2019/01/16,11,39,13.5510,0.13386676,0.0017976891,-0.20135863
Accel,2019/01/16,11,39,13.5600,11.520899,1.5131354,3.3423057
Gyro,2019/01/16,11,39,13.5610,0.06426302,0.084735736,-0.23722515
Accel,2019/01/16,11,39,13.5709,11.492168,1.0821792,3.1507695
Gyro,2019/01/16,11,39,13.5719,-0.035273105,0.1863139,-0.26031587
Accel,2019/01/16,11,39,13.5800,11.271901,0.6991069,2.4899697
Gyro,2019/01/16,11,39,13.5810,-0.12742649,0.2883633,-0.27000242
Accel,2019/01/16,11,39,13.5900,10.984597,0.32561144,1.8770541
Gyro,2019/01/16,11,39,13.5920,-0.20336576,0.3666064,-0.26995006
Accel,2019/01/16,11,39,13.6000,10.649409,-0.009576807,1.4460979
Gyro,2019/01/16,11,39,13.6010,-0.24127431,0.4076042,-0.26309094
Accel,2019/01/16,11,39,13.6100,10.304645,-0.24899697,1.4748282
Gyro,2019/01/16,11,39,13.6120,-0.26110125,0.42458624,-0.25302038
Accel,2019/01/16,11,39,13.6210,10.275913,-0.41180268,1.934515
Gyro,2019/01/16,11,39,13.6230,-0.27848473,0.43507567,-0.24185027
Accel,2019/01/16,11,39,13.6290,10.352529,-0.41180268,2.2218192
Gyro,2019/01/16,11,39,13.6310,-0.2844014,0.44450045,-0.23080234
Accel,2019/01/16,11,39,13.6400,10.362105,-0.22984336,2.2505496
Gyro,2019/01/16,11,39,13.6420,-0.2853439,0.44806093,-0.22160445
Accel,2019/01/16,11,39,13.6500,10.342952,-0.15322891,2.1643584
Gyro,2019/01/16,11,39,13.6510,-0.27541295,0.4408527,-0.21223204
Accel,2019/01/16,11,39,13.6600,10.266336,-0.05746084,2.087744
Gyro,2019/01/16,11,39,13.6610,-0.25864035,0.42945573,-0.20184733
Accel,2019/01/16,11,39,13.6690,10.1226845,0.06703765,1.8291701
Gyro,2019/01/16,11,39,13.6730,-0.2388134,0.41736057,-0.19052014
Accel,2019/01/16,11,39,13.6790,9.931149,0.18195933,1.5227122
Gyro,2019/01/16,11,39,13.6810,-0.21636847,0.40451497,-0.17900097
Accel,2019/01/16,11,39,13.6899,9.873688,0.23942018,1.6663644
Gyro,2019/01/16,11,39,13.6919,-0.21263346,0.4031187,-0.17030923
Accel,2019/01/16,11,39,13.7000,10.04607,0.20111294,1.9536686
Gyro,2019/01/16,11,39,13.7010,-0.21963224,0.41512656,-0.16376424
Accel,2019/01/16,11,39,13.7100,10.093954,0.21068975,2.0111294
Gyro,2019/01/16,11,39,13.7120,-0.21687461,0.43217844,-0.15763813
Accel,2019/01/16,11,39,13.7200,9.902418,0.24899697,1.9153614
Gyro,2019/01/16,11,39,13.7210,-0.20484929,0.44622833,-0.15406021
